"SEQ_KEY","COORD_OP_CODE","SOURCE_CRS_CODE","TARGET_CRS_CODE","REMARKS","COORD_OP_SCOPE","AREA_OF_USE_CODE","AREA_SOUTH_BOUND_LAT","AREA_NORTH_BOUND_LAT","AREA_WEST_BOUND_LON","AREA_EAST_BOUND_LON","SHOW_OPERATION","DEPRECATED","COORD_OP_METHOD_CODE","DX","DY","DZ","RX","RY","RZ","DS","PREFERRED"
496,1679,4284,4326,"Parameter values taken from Pulkovo 1942 to LKS94(ETRS89) (1) (code 1274) assuming that LKS94(ETRS89) is equivalent to WGS 84 within the accuracy of the transformation.","Approximation at the +/- 1m level.",1145,53.92,56.48,21.07,26.82,1,0,9607,-40.595,-18.55,-69.339,-2.508,-1.832,2.611,-4.299,0
497,1807,4284,4326,"Derived via WGS72 values taken from SOCAR Magnavox 1502 manual. Used by AIOC 1995-1997 then replaced by the AIOC97 values (tfm code 1808).
Do not confuse with AIOC95 vertical datum as used in southern Caspian Sea and at Sangachal terminal by AIOC.",Oil industry operations by AIOC prior to 1997.,1038,38.41,41.94,44.82,50.41,1,0,9606,27,-135,-84.5,0,0,0.554,0.2263,0
498,1808,4284,4326,"Mean of 3 stations in western Georgia, 4 stations in eastern Georgia and 4 stations in eastern Azerbaijan. Derived for use on AIOC early oil western export pipeline, but adopted for all AIOC work replacing the 1995 AIOC transformation (code 1807).",Oil industry operations.,2593,38.26,43.58,40,51.68,1,0,9606,686.1,-123.5,-574.4,8.045,-23.366,10.791,-2.926,0
499,1809,4284,4326,Parameter values calculated by Elf Exploration and Production based on geodetic survey carried out by Azerbaijan State Committee for Geodesy and Cartography.,Oil industry operations.,2594,38.41,40.42,48.7,50.4,1,0,9606,926.4,-715.9,-186.4,-10.364,-20.78,26.452,-7.224,0
500,15865,4284,4326,"Derived via PZ-90 at 30 stations throughout USSR (Former Soviet Union, FSU) through concatenation of Pulkovo 1942 to PZ-90 (1) (tfm code 15844) and PZ-90 to WGS 84 (1) (tfm code 15843).",Accuracy 4.5 metres.,2423,35.15,82,19.2,-168.98,1,0,9607,25,-141,-78.5,0,-0.35,-0.736,0,0
501,1561,4285,4326,Derived at 3 stations.,For military purposes only. Accuracy 20m in each axis.,1195,24.48,27.03,50.61,53.07,1,0,9603,-128,-283,22,,,,,1
502,1562,4285,4326,"Derived by Brown & Root in 1992 for Qatar General Petroleum Corporation.",Oil exploration.,2406,24.6,27.03,50.61,53.07,1,0,9603,-128.16,-282.42,21.93,,,,,0
503,1563,4285,4326,"Derived by Qatar Centre for GIS. See Qatar 1974 to WGS 84 (2) (code 1562) for transformation used by QGPC for offshore petroleum industry.",Oil exploration.,1346,24.48,26.18,50.75,51.64,1,0,9603,-128.033,-283.697,21.052,,,,,0
504,1211,4287,4326,Derived at 2 stations.,"For military purposes. Accuracy 25m, 25m and 32m in X, Y and Z axes.",2407,59.75,72,-55,-40,1,1,9603,164,138,-189,,,,,0
505,1112,4289,4326,"Replaced by Amersfoort to WGS 84 (2) (code 1672).","?",1275,50.75,53.75,3.2,7.24,1,0,9606,593.16,26.15,478.54,-1.30439800822601,-0.103297414968546,-1.14450153042326,4.0775,0
506,1672,4289,4326,"Parameter values from Amersfoort to ETRS89 (1) (code 1751) assuming that ETRS89 is equivalent to WGS 84 within the accuracy of the transformation. Replaces Amersfoort to WGS 84 (1) (code 1112). Replaced by Amersfoort to WGS 84 (3) (code 15934).","Approximation at the +/- 1m level.",1275,50.75,53.75,3.2,7.24,1,0,9607,565.04,49.91,465.84,0.409394387439237,-0.359705195614311,1.86849100035057,4.0772,1
507,4833,4289,4326,"Parameter values from Amersfoort to ETRS89 (5) (tfm code 4830) assuming that ETRS89 is equivalent to WGS 84 within the accuracy of the transformation. Replaces Amersfoort to WGS 84 (3) (code 15934).","Approximation at the +/- 1m level.",1275,50.75,53.75,3.2,7.24,1,0,9607,565.4171,50.3319,465.5524,0.398957388243134,-0.343987817378283,1.87740163998045,4.0725,0
508,15934,4289,4326,"Parameter values from Amersfoort to ETRS89 (3) (tfm code 15739) assuming that ETRS89 is equivalent to WGS 84 within the accuracy of the transformation. Replaces Amersfoort to WGS 84 (2) (code 1672). Replaced by Amersfoort to WGS 84 (4) (tfm code 4833).","Approximation at the +/- 1m level.",1275,50.75,53.75,3.2,7.24,1,0,9607,565.2369,50.0087,465.658,0.406857330322398,-0.350732676542563,1.8703473836068,4.0812,0
509,1212,4291,4326,Derived at 84 stations.,"For military purposes only. Accuracy 15m, 6m and 9m in X, Y and Z axes.",1341,-56.15,13,-82,-34,1,1,9603,-57,1,-41,,,,,0
510,1213,4291,4326,Derived at 10 stations.,For military purposes only. Accuracy 5m in each axis.,1033,-60.04,-21.8,-73.62,-53.5,1,1,9603,-62,-1,-37,,,,,0
511,1214,4291,4326,Derived at 4 stations.,For military purposes. Accuracy 15m in each axis.,1049,-22.91,-9.69,-69.69,-57.49,1,1,9603,-61,2,-48,,,,,0
512,1215,4291,4326,Derived at 22 stations.,"For military purposes only. Accuracy 3m, 5m and 5m in X, Y and Z axes.",1053,-35.89,7.25,-74.05,-26.12,1,1,9603,-60,-2,-41,,,,,0
513,1216,4291,4326,Derived at 9 stations.,"For military purposes only. Accuracy 15m, 8m and 11m in X, Y and Z axes.",1066,-60.04,-17.52,-113.28,-66.39,1,1,9603,-75,-1,-44,,,,,0
514,1217,4291,4326,Derived at 7 stations.,"For military purposes only. Accuracy 6m, 6m and 5m in X, Y and Z axes.",1070,-4.22,15.93,-85.79,-66.91,1,1,9603,-44,6,-36,,,,,0
515,1218,4291,4326,Derived at 11 stations.,For military purposes. Accuracy 3m in each axis.,1085,-5.01,4.89,-95.43,-75.26,1,1,9603,-48,3,-44,,,,,0
516,1219,4291,4326,Derived at 1 station.,For military purposes. Accuracy 25m in each axis.,2356,-1.6,1.75,-92,-89,1,1,9603,-47,26,-42,,,,,0
517,1220,4291,4326,Derived at 5 stations.,"For military purposes only. Accuracy 9m, 5m and 5m in X, Y and Z axes.",1114,1.19,11.98,-61.43,-55.72,1,1,9603,-53,3,-47,,,,,0
518,1221,4291,4326,Derived at 4 stations.,For military purposes. Accuracy 15m in each axis.,1188,-27.6,-19.31,-62.68,-54.28,1,1,9603,-61,2,-33,,,,,0
519,1222,4291,4326,Derived at 6 stations.,For military purposes. Accuracy 5m in each axis.,1189,-20.72,-0.03,-84.73,-68.72,1,1,9603,-58,0,-44,,,,,0
520,1223,4291,4326,Derived at 1 station.,For military purposes only. Accuracy 25m in each axis.,1235,9.82,11.68,-62.08,-58.53,1,1,9603,-45,12,-33,,,,,0
521,1224,4291,4326,Derived at 5 stations.,"For military purposes only. Accuracy 3m, 6m and 3m in X, Y and Z axes.",1251,0.65,16.76,-73.36,-57.38,1,1,9603,-45,8,-33,,,,,0
522,1548,4291,4326,"Derived by Brazilean Institute of Geography and Statistics (IGBE) in 1989. Used by ANP.",Medium and small scale mapping.,1053,-35.89,7.25,-74.05,-26.12,1,1,9603,-66.87,4.37,-38.52,,,,,0
523,1225,4292,4326,Derived at 5 stations.,For military purposes. Accuracy 1m in each axis.,2355,-52.5,-51.25,-59.75,-57.5,1,0,9603,-355,21,72,,,,,1
524,1226,4293,4326,Derived at 3 stations.,For military purposes only. Accuracy 20m in each axis.,1169,-31.2,-16.99,8.32,25.28,1,0,9603,616,97,-251,,,,,1
525,1271,4293,4326,"Beware!  Schwarzeck CRS uses German legal metres. Example: Schwarzeck Lat 19d 35m 46.952s S Long 20d 41m 50.649s E; X=5623409.40 Y=2124618.00 Z=-2125847.62 GLM; X=5623485.86 Y=2124646.89 Z=-2125876.53 m; WGS84 X=5624101.50 Y=2124748.97 Z=2126132.34 m.","?",1169,-31.2,-16.99,8.32,25.28,1,0,9603,615.64,102.08,-255.81,,,,,0
526,1286,4294,4326,Accuracy estimate not available.,For military purposes.,2354,-5.72,4.4,104.94,119.62,1,1,9603,-403,684,41,,,,,0
527,1834,4294,4326,Accuracy estimate not available.,For military purposes.,2354,-5.72,4.4,104.94,119.62,1,1,9603,-403,684,41,,,,,0
528,1835,4294,4326,,Oil exploration.,1360,-5.72,4.4,113.69,119.62,1,1,9603,-387.06,636.53,46.29,,,,,0
529,1836,4294,4326,,Oil exploration.,2770,-2.35,4.4,113.7,119.62,1,1,9603,-403.4,681.12,46.56,,,,,0
530,1227,4297,4326,Accuracy estimate not available.,For military purposes.,1149,-28.89,-10.6,41.14,55.34,1,0,9603,-189,-242,-91,,,,,1
531,1228,4298,4326,Derived at 8 stations.,"For military purposes. Accuracy 10m, 10m and 12m in X, Y and Z axes.",1362,0.85,7.35,109.55,119.26,1,0,9603,-679,669,-48,,,,,0
532,1592,4298,4326,,Offshore oil exploration.,2348,4.58,6.1,113,115.15,1,0,9603,-678,670,-48,,,,,0
533,1615,4298,4326,"CARE! Erroneous GPS data was used in the derivation of these parameters. They produce a coordinate difference of 10m horizontally and 50m vertically compared to Timbalai 1948 to WGS 84 (2) (code 1592).",Topographic and engineering survey onshore.,2349,4.02,5.05,114.1,115.36,1,0,9603,-726.282,703.611,-48.999,,,,,0
534,1852,4298,4326,"Derived by Racal Survey for SSB at 24 coastal stations (including Timbalai fundamental point and 6 other primary triangulation stations) between in Sabah (Kudat southwards) and Sarawak (Sibu northwards).",Oil exploration.,2780,1.5,12,109.5,119,1,0,9606,-533.4,669.2,-52.5,0,0,4.28,9.4,1
535,1229,4299,4326,Derived at 7 stations.,For military purposes only. Accuracy 3m in each axis.,1305,51.33,55.4,-10.6,-5.33,1,1,9603,506,-122,611,,,,,0
536,1641,4299,4326,"Parameter values from TM75 to ETRS89 (2) (code 1953). Assumes each pair of (i) TM65 and TM75, and (ii) ETRS89 and WGS 84, can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1125,48.13,56.72,-13.42,-5.2,1,0,9606,482.5,-130.6,564.6,-1.042,-0.214,-0.631,8.15,1
537,1954,4300,4326,"Parameter values taken from TM65 to ETRS89 (2) (code 1953). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1305,51.33,55.4,-10.6,-5.33,1,0,9606,482.5,-130.6,564.6,-1.042,-0.214,-0.631,8.15,1
538,1956,4300,4326,"Derived at 7 stations. TM75 is based on the geodetic datum of 1965 which should not be confused with the mapping adjustment of 1965 (TM65).",For military purposes only. Accuracy 3m in each axis.,1305,51.33,55.4,-10.6,-5.33,1,0,9603,506,-122,611,,,,,0
539,1230,4301,4326,Derived at 31 stations.,"For military purposes only. Accuracy 20m, 5m and 20m in X, Y and Z axes.",2409,24.25,45.49,123.68,145.81,1,0,9603,-148,507,685,,,,,0
540,1231,4301,4326,Derived at 16 stations.,"For military purposes only. Accuracy 8m, 5m and 8m in X, Y and Z axes.",1129,19.01,45.92,122.49,160.09,1,0,9603,-148,507,685,,,,,1
541,1232,4301,4326,"Derived at 29 stations. Replaced by Tokyo to WGS 84 (5) (code 1305).","For military purposes only. Accuracy 8m, 5m and 8m in X, Y and Z axes.
.",1135,31.6,39.16,122.52,132.1,1,0,9603,-146,507,687,,,,,0
542,1233,4301,4326,Derived at 3 stations.,"For military purposes only. Accuracy 20m, 5m and 20m in X, Y and Z axes.",2408,26,27.5,127.5,128.5,1,0,9603,-158,507,676,,,,,0
543,1305,4301,4326,"Derived at 29 stations. Replaces Tokyo to WGS 84 (3) (code 1232).",For military purposes. Accuracy 2m in each axis.,1135,31.6,39.16,122.52,132.1,1,0,9603,-147,506,687,,,,,0
544,15484,4301,4326,"Parameter values from Tokyo to JGD2000 (1) (code 15483). Assumes JGD2000 and WGS 84 can be considered the same to within the accuracy of the transformation.","Surveying, mapping and civil engineering purposes. Accuracy on main islands 9m.",1129,19.01,45.92,122.49,160.09,1,0,9603,-146.414,507.337,680.507,,,,,0
545,1296,4302,4326,Derived in 1989 by ONI for Amoco.,Oil exploration.,1339,9.82,11.68,-62.08,-58.53,1,0,9603,-61.702,284.488,472.052,,,,,1
546,10085,4302,4326,"Parameter values provided to EOG by Trinidad Ministry of Energy and Energy Industries. Used by EOG offshore Trinidad (including Pelican, Kiskadee and Ibis fields) since 1996.",Oil exploration.,1339,9.82,11.68,-62.08,-58.53,1,0,9603,-61,285.2,471.6,,,,,0
547,1932,4644,4326,,"Accuracy better than +/- 1 metre.",2823,-22.35,-22.1,166.3,166.5,1,1,9606,-166.207,-154.777,254.831,-37.5444,7.7011,-10.2025,-30.8598,0
548,15904,4644,4326,"Parameter values taken from NEA74 Noumea to RGNC91-93 (1) ( code 15886) assuming that RGNC91-93 is equivalent to WGS 84 to within the accuracy of the transformation.",Accuracy 1 metre.,2823,-22.35,-22.1,166.3,166.5,1,0,9603,-10.18,-350.43,291.37,,,,,1
549,1294,4304,4326,Accuracy estimate not available.,For military purposes.,2347,31.5,37.09,-3.89,9.23,1,0,9603,-73,-247,227,,,,,1
550,15815,4728,4326,Determined at 1 satellite station.,"Military and topographic mapping. Accuracy +/- 25m in each axis.",3199,27.6,29.5,-18.3,-13.3,1,0,9603,-307,-92,127,,,,,1
551,1253,4307,4326,Derived at 3 stations.,For military purposes only. Accuracy 25m in each axis.,1026,18.98,37.09,-8.67,11.99,1,0,9603,-186,-93,310,,,,,1
552,1255,4307,4326,"CAUTION: Source CRS described by DMA as from Voirol 1960. OGP believes that the data used in the derivation of these parameters contains a blunder. We recommend using transformation North Sahara 1959 to WGS84 (1) (code 1253). Derived at 2 stations.",For military purposes only. Accuracy 25m in each axis.,1365,32,37.09,-2.92,9.09,1,0,9603,-123,-206,219,,,,,0
553,1815,4307,4326,Used by BP in District 3 and In Salah Gas.,Oil industry operations.,2598,25,32,1.5,3.25,1,0,9606,-152.9,43.8,358.3,2.714,1.386,-2.788,-6.743,0
554,1816,4307,4326,"Derived at astro station central to concession. Significant and varying differences (>100m) at 4 neighbouring astro stations.",Oil industry operations.,2599,27.5,28.25,9,9.7,1,0,9603,-95.7,10.2,158.9,,,,,0
555,1817,4307,4326,Derived at astro station Guerrara.,Oil industry operations.,2600,31.3,31.5,6.8,7.2,1,0,9603,-165.914,-70.607,305.009,,,,,0
556,15874,4307,4326,"Derived at 11 stations throughout blocks 317b, 319b, 321b and 322b. Network based on station P4 (horizontal) and benchmark RN51 (vertical) using EGM96 geoid height. Used by Statoil in Hassi Mouina.",Oil exploration and production. Accuracy 5m.,3402,29.25,31,0,1.52,1,0,9603,-169.559,-72.34,303.102,,,,,0
557,1234,4309,4326,Accuracy estimate not available.,For military purposes.,1247,-37.87,-30.12,-58.51,-50.45,1,0,9603,-155,171,37,,,,,1
558,1235,4311,4326,Derived at 5 stations.,"For military purposes. Accuracy 5m, 5m and 8m in X, Y and Z axes.",1222,1.84,9.51,-58.11,-52.87,1,0,9603,-265,120,-358,,,,,1
559,1194,4312,4326,May be taken as approximate transformation MGI to ETRS89 assuming ETRS89 is equivalent to WGS 84 within the accuracy of the transformation - see tfm code 1024. Information source gives scale as -2.388739 ppm.,Provincial GIS and other applications to an accuracy of 0.5 metres.,1543,46.6,47.9,13.5,16.2,1,0,9607,601.705,84.263,485.227,-4.7354,-1.3145,-5.393,-2.3887,0
560,1306,4312,4326,Accuracy estimate not available.,For military purposes only.,2370,41.85,46.88,13.38,23.01,1,1,9603,682,-203,480,,,,,0
561,1471,4312,4326,,For applications to an accuracy of 1.5 metres.,1037,46.41,49.02,9.53,17.17,1,1,9606,-577.326,-90.129,-463.919,-5.1365988,-1.4742,-5.2970436,-2.4232,0
562,1618,4312,4326,"Same transformation parameters used for MGI to ETRS89 (1) (code 1619).",For applications to an accuracy of 1.5 metres.,1037,46.41,49.02,9.53,17.17,1,0,9606,577.326,90.129,463.919,5.137,1.474,5.297,2.4232,1
563,1621,4312,4326,"Parameter values from MGI to ETRS89 (2) (code 1620). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1076,42.3,46.57,13.02,19.5,1,1,9606,551.7,162.9,467.9,6.04,1.96,-11.38,-4.82,0
564,1786,4312,4326,"Parameter values from MGI to ETRS89 (3) (code 1785). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1212,45.44,46.91,13.37,16.68,1,1,9606,426.9,142.6,460.1,4.91,4.49,-12.42,17.1,0
565,1794,4312,4326,"For more accurate transformation see MGI to WGS 84 (7) (code 1795).",Oil industry,3536,41.82,43.55,18.44,20.39,1,1,9603,695.5,-216.6,491.1,,,,,0
566,15982,4312,4326,"Parameter values from MGI to Slovenia 1996 (1) (code 15981). Assumes Slovenia 1996 and WGS 84 can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1212,45.44,46.91,13.37,16.68,1,1,9607,409.545,72.164,486.872,-3.085957,-5.46911,11.020289,17.919665,0
567,1609,4313,4326,"Scale difference is given by information source as 0.999999. Given in this record in ppm to assist application usage. Very similar parameter values (to slightly less precision) used for BD72 to ETRS89: see code 1652.",For applications to an accuracy of 1 metre.,1044,49.53,51.83,2.12,6.4,1,0,9607,-99.059,53.322,-112.486,-0.419,0.83,-1.885,-1,0
568,1610,4313,4326,,For applications to an accuracy of 5 metres.,1044,49.53,51.83,2.12,6.4,1,0,9603,-125.8,79.9,-100.5,,,,,0
569,15749,4313,4326,"Parameter values from BD72 to ETRS89 (2) (code 15748). Scale difference is given by information source as 1.0000012747. Given in this record in ppm to assist application usage.",For applications to an accuracy of 0.5 metre.,1044,49.53,51.83,2.12,6.4,1,1,9607,-106.8686,52.2978,-103.7239,-0.3366,0.457,-1.8422,1.2747,1
570,15929,4313,4326,"Parameter values from BD72 to ETRS89 (2) (code 15928). Scale difference is given by information source as -1.0000012747. Given in this record in ppm to assist application usage.",For applications to an accuracy of 0.5 metre.,1044,49.53,51.83,2.12,6.4,1,0,9607,-106.8686,52.2978,-103.7239,-0.3366,0.457,-1.8422,-1.2747,0
571,1673,4314,4326,"Parameter values from DHDN to ETRS89 (1) (code 1309) assuming that ETRS89 is equivalent to WGS 84 within the accuracy of the transformation. Replaced by DHDN to WGS 84 (2) (tfm code 1777).",For applications with an accuracy at 5 m level.,2326,47.27,55.04,5.87,13.83,1,0,9607,582,105,414,-1.04,-0.35,3.08,8.3,1
572,1777,4314,4326,"Parameter values from DHDN to ETRS89 (2) (code 1776) assuming that ETRS89 is equivalent to WGS 84 within the accuracy of the transformation. Replaces DHDN to WGS 84 (1) (tfm code 1673).",For applications with an accuracy at 3 m level,2326,47.27,55.04,5.87,13.83,1,0,9606,598.1,73.7,418.2,0.202,0.045,-2.455,6.7,0
573,15869,4314,4326,"Parameter values taken from RD/83 to ETRS89 (1) (tfm code 15868) assuming that within the accuracy of the transformation ETRS89 is equivalent to WGS 84 and RD/83 is equivalent to DHDN.",For applications with an accuracy at 2m level,1343,50.17,54.72,9.87,15.03,1,0,9606,612.4,77,440.2,-0.054,0.057,-2.797,2.55,0
574,1517,4315,4326,,"?",1112,6.38,12.69,-17.07,-7.65,1,0,9603,-23,259,-9,,,,,1
575,1789,4316,4326,"Parameter values taken from Pulkovo 1942 to WGS 84 (9) (code 1293) assuming that","?",1197,43.62,48.26,20.26,31.5,1,1,9603,103.25,-100.4,-307.19,,,,,0
576,1995,4316,4326,,Oil exploration,1197,43.62,48.26,20.26,31.5,1,0,9603,103.25,-100.4,-307.19,,,,,1
577,1097,4317,4326,"Parameter values taken from Pulkovo 1942 to WGS 84 (9) (code 1293) assuming that Pulkovo 1942 in Romania is equivalent to Dealul Piscului 1970.","Accuracy 3m, 5m and 3m in X, Y and Z axes.",1197,43.62,48.26,20.26,31.5,1,1,9603,28,-121,-77,,,,,0
578,1996,4317,4326,,Oil exploration,1197,43.62,48.26,20.26,31.5,1,1,9603,44.107,-116.147,-54.648,,,,,0
579,1060,4318,4326,,1 metre accuracy.,1136,28.56,30.1,46.57,49.24,1,0,9603,-3.2,-5.7,2.8,,,,,1
580,1061,4319,4326,,For applications requiring an accuracy of better than 1 metre.,1136,28.56,30.1,46.57,49.24,1,0,9603,-20.8,11.3,2.4,,,,,1
581,1062,4319,4326,,For applications requiring an accuracy of better than 1 metre.,1136,28.56,30.1,46.57,49.24,1,0,9607,226.702,-193.337,-35.371,2.229,4.391,-9.238,0.9798,0
582,1237,4322,4326,,For scientific purposes.,1262,-90,90,-180,180,1,0,9606,0,0,4.5,0,0,0.554,0.2263,1
583,1238,4322,4326,,For scientific purposes.,1262,-90,90,-180,180,1,0,9606,0,0,4.5,0,0,0.554,0.219,0
584,15821,4731,4326,Derived at 1 satellite station.,"For military and topographic mapping. Accuracy +/-25m in each axis.",3195,-18.6,-17.26,177.02,178.87,1,1,9603,51,391,-36,,,,,0
585,1240,4324,4326,,Geodesy.,2346,-90,90,-180,180,1,0,9606,0,0,1.9,0,0,0.814,-0.38,1
586,15820,4730,4326,Derived at 1 satellite station.,For military and topographic mapping. Accuracy 25m in each axis.,3194,-17.4,-14.61,166.5,168.31,1,0,9603,170,42,84,,,,,1
587,15822,4732,4326,Derived at 10 satellite stations.,"For military and topographic mapping. Accuracy +/-3 m in each axis.",3191,8.64,19.34,162.03,168,1,0,9603,102,52,-38,,,,,1
588,3817,3819,4326,Horizontal coordinates of 66 points of the National Geodetic Network were used to compute this transformation.,GIS and topographic survey.,1119,45.78,48.6,16.12,22.91,1,0,9607,595.48,121.69,515.35,-4.115,2.9383,-0.853,-3.408,1
589,1920,4645,4326,,"Accuracy +/- 1 metre.",1174,-23.46,-17.26,157.09,173.89,1,1,9603,0,0,0,,,,,0
590,15823,4733,4326,Derived at 2 satellite stations.,"For military and topographic mapping. Accuracy +/-25m in each axis.",3190,19.26,19.34,166.58,166.66,1,0,9603,276,-57,149,,,,,1
591,3830,3824,4326,"Approximation at the +/- 1m level assuming that TWD97 is equivalent to WGS 84.","Accuracy +/- 1m.",1228,21.43,26.36,118.07,122.49,1,0,9603,0,0,0,,,,,1
592,15816,4734,4326,Determined at 1 satellite station.,"Military and topographic mapping. Accuracy +/- 25m in each axis.",3184,-37.43,-37.05,-12.73,-12.21,1,0,9603,-632,438,-609,,,,,1
593,15808,4724,4326,Derived at 2 satellite stations.,"Military and topographic mapping. Accuracy +/- 25m in each axis.",3189,-7.49,-7.21,72.34,72.5,1,0,9603,208,-435,-229,,,,,1
594,15810,4735,4326,Derived at 1 satellite station.,"Military and topographic mapping. Accuracy +/- 25m in each axis.",3192,4,12.76,136.66,168.43,1,0,9603,647,1777,-1124,,,,,1
595,15812,4736,4326,,"Scientific mapping. Accuracy +/- 20m in each axis.",3204,-64.1,-62.86,-61,-60.18,1,0,9603,260,12,-147,,,,,1
596,15795,4707,4326,Derived at 1 satellite station. Same transformation parameter values related to same datum area given in original 1987 DMA TR8350.2 edition for Sorol Atoll.,For military purposes only. Accuracy 25m in each axis.,3181,23.61,23.88,-166.33,-166.03,1,0,9603,114,-116,-333,,,,,1
597,15801,4714,4326,Derived at 3 satellite stations.,"Millitary and topographic mapping; Accuracy +/- 20 m in each axis",3193,-19.7,-17.4,168.1,169.64,1,0,9603,-127,-769,472,,,,,1
598,15831,4737,4326,"Approximation at the +/- 1m level assuming that ITRF2000 is equivalent to WGS 84.","Accuracy +/- 1 metre.",1135,31.6,39.16,122.52,132.1,1,0,9603,0,0,0,,,,,1
599,15771,4692,4326,"Approximation at the +/- 1m level assuming that RGPF is equivalent to WGS 84. Parameter values taken from Maupiti 83 to RGPF (1) (tfm code 15759).","Accuracy +/- 1 metre.",3126,-16.52,-16.33,-152.33,-152.16,1,0,9603,217.037,86.959,23.956,,,,,1
600,15973,4055,4326,"Executes change of sphere/ellipsoid",Web mapping. Accuracy may be no better than 800 metres.,1262,-90,90,-180,180,1,1,9603,0,0,0,,,,,0
601,15842,4739,4326,"Derived at 2 satellite stations. Care: does not use Hong Kong 1963 (code 4838) as the source CRS.","Military mapping. Accuracy +/- 1m.",1118,22.16,22.62,113.89,114.57,1,0,9603,-156,-271,-189,,,,,1
602,1925,4639,4326,,"Accuracy +/- 10 metres.",2815,-14,-13,-177,-176,1,1,9603,252,-132,-125,,,,,0
603,15847,4639,4326,"Replaces information from 2001 (tfm code 1925).","Accuracy +/- 10 metres.",2815,-14,-13,-177,-176,1,0,9603,253,-132,-127,,,,,1
604,15802,4715,4326,No accuracy estimate available.,Miltiary and scientific mapping.,3205,-78,-77,165.5,167,1,0,9603,-104,-129,239,,,,,1
605,1994,4657,4326,,Low accuracy applications.,1120,59.87,69.23,-28.64,-10.32,1,0,9603,-28,199,5,,,,,1
606,15872,4743,4326,Derived from shifts in UTM rectangular coordinates for Basra area provided by Iraq National Oil Exploration Company.,Oil exploration.,3397,29.06,31,46,49.4,1,0,9603,84.1,-320.1,218.7,,,,,1
607,1951,4658,4326,Derived at 6 stations.,"Accuracy 3m, 3m and 5m in X, Y and Z axes.",1120,59.87,69.23,-28.64,-10.32,1,0,9603,-73,46,-86,,,,,1
608,3894,3889,4326,"Approximation at the +/- 1m level assuming that IGRS is equivalent to WGS 84 within the accuracy of the transformation.",Accuracy 1m.,1124,29.06,37.41,38.82,49.4,1,0,9603,0,0,0,,,,,1
609,1952,4659,4326,For many purposes ISN93 can be considered to be coincident with WGS 84.,"Approximation at the +/- 1m level assuming that ISN93 is equivalent to WGS 84.",1120,59.87,69.23,-28.64,-10.32,1,0,9603,0,0,0,,,,,1
610,1957,4660,4326,Derived at 3 stations. Residuals under 1m.,For applications to an accuracy of 1 metre.,2869,70.8,71.2,-9.15,-7.9,1,0,9606,982.6087,552.753,-540.873,6.68162662527694,-31.6114924086422,-19.8481610048168,16.805,1
611,1958,4661,4326,,LKS92 is a realisation of ETRS89 coincident to WGS84 within 1 metre. This transformation has an accuracy equal to the coincidence figure.,1139,55.64,58.12,20.98,28.23,1,0,9603,0,0,0,,,,,1
612,15849,4213,4326,"Used by Elf / CGG between December 1991 and March 1992. Probably derived from results of concatenated tfm Beduaram to WGS 84 (1) (code 8634).",Oil exploration.,2771,12.6,16.5,8,15.5,1,0,9603,-106,-87,188,,,,,1
613,15803,4716,4326,Derived at 4 satellite stations.,"Miltary and topographic mapping. Accuracy +/- 15 m in each axis.",3196,-4.64,-2.72,-174.2,-171.3,1,0,9603,298,-304,-375,,,,,1
614,3915,3906,4326,"Parameter values from MGI 1901 to ETRS89 (3) (code 3914). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1212,45.44,46.91,13.37,16.68,1,0,9606,426.9,142.6,460.1,4.91,4.49,-12.42,17.1,0
615,3917,3906,4326,"Parameter values from MGI 1901 to Slovenia 1996 (1) (code 3916). Assumes Slovenia 1996 and WGS 84 can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1212,45.44,46.91,13.37,16.68,1,0,9607,409.545,72.164,486.872,-3.085957,-5.46911,11.020289,17.919665,0
616,3962,3906,4326,Accuracy estimate not available from information source but established empirically by OGP.,For military purposes only.,2370,41.85,46.88,13.38,23.01,1,0,9603,682,-203,480,,,,,1
617,3964,3906,4326,"Parameter values from MGI 1901 to ETRS89 (2) (code 3963). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1076,42.3,46.57,13.02,19.5,1,0,9606,551.7,162.9,467.9,6.04,1.96,-11.38,-4.82,0
618,3965,3906,4326,,Oil industry,3536,41.82,43.55,18.44,20.39,1,0,9603,695.5,-216.6,491.1,,,,,0
619,15879,4747,4326,"Approximation at the +/- 1m level assuming that GR96 is equivalent to WGS 84 within the accuracy of the transformation.","For applications with an accuracy of +/- 1m.",1107,53.7,85.05,-75.1,5.37,1,0,9603,0,0,0,,,,,1
